"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","3816.0670856827","4042.70360541177","4226.83409963756","4504.28526253098","4602.8753140563","4630.72571701695","4788.93292235926","4905.47698738989","4934.95436636856","5077.91420025625","5315.91784313259","5226.12594011036","4944.71594208703","4595.71632915345","4705.34532880805","5136.40959373852","5214.99159732725","5307.32226160307","5142.5903341692","4900.5209511267","4621.49360402224","4790.4820058873","4902.4660727582","5008.00495514209","5240.2118909279","5098.14456536453","5226.35492130749","5449.44801270474","5473.90541845488","5337.04529413269","5438.52503625729","5385.67019893229","5336.21456723843","5327.61118507135","5507.19062513067","5623.86571660304","5968.32353057949","6284.98364826278","6415.10965178197","6333.4949575993","6699.82268522161","6937.64849437766","7026.57467303581","7185.26560741092","7215.41455488069","7214.06996866991","7122.51515819796","7223.53862318907","7171.68454588245","7178.89736351353","6581.06415006415","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7186.58140775315","7344.60588542979","7592.61131656137","7955.60410340194","8400.12410772125","8576.68565554394","8503.54216272877","9005.9811463763","9373.72958690384","9759.63464708715","810.370604155811","781.31693007018","819.572079183359","857.182869640322","893.498908262808","885.40156530371","934.724953903375","995.837003736044","963.547126609584","",
"Low income","LIC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","548.824833727444","536.083335336573","547.791378616674","584.323930265357","592.030563246284","580.172895856258","576.589371045709","729.311769656585","764.225497087808","","",
"Liechtenstein","LIE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","510.207827588972","502.978282438776","519.854653705072","562.815543893239","539.73792949854","535.731274114493","578.256417729669","629.028852221719","741.027960053549","776.858559482565","934.840267752126","935.234824562227","1005.05351202698","1076.39929002333","1121.80649636935","1126.9521209741","1142.76099605068","1132.01499518425","1152.31010007631","1084.29114348901","1133.42990489609","1164.24605842624","1236.30136940077","1284.96838176299","1286.40734894642","1344.91763915619","1424.54210342534","1520.17394742813","1574.72634861827","1625.83928267721","1658.59243194012","1717.41858901923","1889.60107691183","1903.46277265252","1954.64016185519","2057.73479691508","2162.91911483688","2186.86545315471","2419.56283083765","2653.04570425426","2785.62632006621","3025.12369567026","3106.88914125912","3273.81193292918","3476.39484978541","3658.30383955615","3746.01690339076","3825.36752650381","3817.0573680017","3604.20648325641","",
"Lower middle income","LMC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","1882.22117843034","1841.3647646583","2499.25736041258","2874.08276671181","3414.32399915254","3301.80064392839","2999.75401707675","2154.14293809597","2233.95898778945","2629.6958111308","2440.49261473701","2554.51761149029","2865.66790764913","3181.34156018514","3258.58337948797","2807.77352092193","2739.40870852168","2176.32321399333","2055.44235707119","1900.19434878155","1882.30150233442","2538.19186003451","2119.11759180654","2607.69399375485","2641.17043322692","2899.27329390252","3561.96684187727","3527.87011980749","3762.41733276188","3971.15573336415","4005.51539204702","1651.02805475011","1683.25075663382","1739.19180195597","1800.18407297816","1879.27113020345","1942.728220645","1973.3667656232","2028.64819871432","1915.23150686072","",
"Low & middle income","LMY","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2254.05974399337","2220.97097101211","2276.38676297077","2144.04315420212","2157.65153632353","2211.75692035494","2263.93385148543","2523.9048815378","2498.68501007838","2773.36874249046","2929.33487754912","3224.08401621924","3654.95331722822","3749.62710147257","3892.01963054657","4148.94194177816","4282.72858728007","3184.00270465704","3273.39828521275","3399.19058115651","3491.78747099326","3611.20034066641","3747.54376341251","3826.04091863588","3922.26135750456","3756.987986517","",
"Lesotho","LSO","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1039.3971282795","1082.34009927133","963.245451867697","981.887281840217","961.161461795789","938.126216858713","964.750594230998","1012.35521031089","1085.95825860085","1061.07163070182","990.628616234955","1044.08703324086","1019.07160096173","823.222660403903","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1917.37313539109","2057.7973994978","2162.82122736604","2207.94663641184","2308.87734713556","2488.52919633665","2619.45035347279","2788.56134455654","2971.29037858542","3230.33743482588","3509.23275297777","3886.91108317798","4338.33213507266","4553.2503589568","4729.160625316","5061.09671387573","5311.19389231662","5653.28689504966","5887.09155333742","6181.45139835111","6354.16379050797","6617.06092349095","6939.63613896394","7142.51278861594","7383.61747207067","7228.1705645939","",
"Lithuania","LTU","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3313.47285443935","3842.52583381058","4319.54046076604","4685.20094578466","4704.90252998409","5063.83305300924","5499.44515163362","6016.33230232239","6638.18470101939","7458.58047793035","8328.46188582836","8919.71256833024","9874.75202223053","10473.4488551447","9209.29461230875","9358.52024120697","9950.22485657531","10397.8541061705","10968.6045351206","11660.444574565","11838.5767545294","12440.7059775541","13225.134477131","13879.8310796902","14583.0350045466","14653.6900883551","",
"Luxembourg","LUX","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","18030.4525924148","16649.3282768543","18841.0430752867","20457.45017927","24162.3746772739","21642.7839540033","24679.7322507872","24680.5199122104","25967.2526588016","26232.2908496987","27000.9153237956","28199.2038583228","33082.4122041669","34647.0191980688","35370.6943303789","37060.4320678064","39135.4979009399","40319.3986901943","43073.4538011733","46566.4951902914","48552.3530942974","52015.0988295853","51062.5304402964","52856.8076092147","52249.3875410096","54544.6419053689","55971.0742303313","58455.5463573931","57633.9964379654","61869.4520416139","62803.9972106067","63225.4353119422","61000.4899678691","59174.0998732599","68813.078471876","71200.6900275021","66976.2487164084","75916.0442842117","69461.581795719","50743.7126457208","58014.8860026279","58593.9028265263","66281.1824971528","62209.7818926657","64331.7978625988","55705.3672375896","58099.5070828975","62837.8762957307","62015.142855476","57009.9341673317","60875.6401364819","",
"Latvia","LVA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3066.62966313459","3306.68307703878","3641.10082617769","3978.43124063348","4182.7793231524","4620.25797193682","5203.0196956979","5653.44218545","6234.95444561785","6857.11744600633","7849.40197773145","8645.15006098675","10016.5259831842","9923.86543675578","9391.066591921","8279.45902213586","8704.18425802899","9229.64024703911","9651.99308266854","9941.24452745819","10452.4489425429","11151.5476497127","11738.6521517897","12405.8145614001","12925.0509136853","12844.2818703921","",
"Macao SAR, China","MAC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","863.875366210938","849.302673339844","850.505126953125","946.245788574219","990.552734375","1036.48327636719","1106.95153808594","1066.52282714844","1090.56359863281","1094.82348632813","1009.36938476563","1049.01342773438","1060.6337890625","1084.82141113281","1107.87329101563","1232.759765625","1225.591796875","1328.46325683594","1324.84851074219","1343.24157714844","1429.4501953125","1382.39453125","1337.65393066406","1433.47131347656","1372.67980957031","1514.20239257813","1476.94995117188","1564.77770996094","1574.46252441406","1557.51550292969","1642.10266113281","1687.70690917969","1801.41430664063","1850.31762695313","1876.34899902344","1974.33740234375","2026.85131835938","2144.92578125","2204.80102539063","2206.412109375","2248.97265625","2281.77514648438","2365.11596679688","2392.47802734375","2513.51098632813","2531.11376953125","2620.49951171875","2664.25","2730.83251953125","2534.50146484375","",
"Monaco","MCO","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","971.524168429243","1021.73507750835","931.410585582392","831.369952895028","929.419347165498","1058.99615220449","1221.3572808465","1386.34780846393","1523.89557693034","1654.28454088515","1721.94147538027","1756.22035070443","1880.97132207702","1737.94137560106","2054.34530667296","2242.58885373828","2335.93083098824","2518.58089991799","2636.97109971687","2440.61625736895","2685.17966250994","2903.59298041494","3019.87053272439","3210.21433733093","3099.79480800925","",
"Madagascar","MDG","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","672.480432018248","570.886893706071","536.854192295276","523.695018659491","511.559487256298","515.861937500947","498.654080248554","463.058704413835","455.666819369666","428.426551715231","450.154218333945","386.711144419034","381.616841923531","383.880990207254","356.860994415414","337.604201272431","346.824496582668","347.354571828191","359.487111260767","370.267900816001","379.294429415867","410.361894610382","339.629423161794","380.597749691817","376.925341501297","369.670734646013","378.113544543436","382.043810463739","403.453153930767","347.175822332584","351.371112851276","356.328197559891","350.568245801969","356.273672932595","354.22937005298","361.103041666942","378.305503539644","378.70813244977","410.680830789674","393.179753244704","357.250358539743","",
"Maldives","MDV","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7415.28356268519","7427.77755795601","6685.74658030557","6809.38204362973","6663.20220792909","6772.3366281604","4795.64559407495","",
"Middle East & North Africa","MEA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4226.21384467953","4386.26537488416","4573.82566783084","4673.76321589362","4949.1345890032","5249.6199887338","5670.90439032336","6062.68793308572","6330.77213215772","5912.44685891157","6284.82128008379","6568.48840454407","6656.1353554114","6688.51037297332","6655.47052186412","6093.82742677496","6193.14490235803","6327.16617887271","6247.45447729479","6379.1053960815","5844.16366469125","",
"Mexico","MEX","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","5052.57749177549","5100.91254697618","5381.23713114534","5696.33516635094","5847.39042528463","5880.59947494321","5926.25656676746","5814.16384594228","6098.76148043618","6329.53266556329","7129.02468678977","7688.61937981058","7058.87055837454","6137.18858707454","6286.68088416168","6441.14912305256","5648.29241531662","5853.26286412216","5473.22350243895","5719.05600064734","6036.08100409832","6303.70755737516","6463.35137283362","6592.26515274257","6822.96640240927","5721.33284739856","6126.22554836754","6661.97547399745","6924.46506387151","7161.9999880385","7331.12594199637","7292.13858876222","7158.07527551053","6893.89478879554","7210.39014737664","7156.97226343518","7478.59300417213","7554.41132150392","7426.82065699461","6954.69566588624","7281.15505956329","7249.4384105789","7327.48177217596","7228.81001724952","7463.05569962318","7625.25304913493","7703.88654009739","7826.21973609936","7880.06641661054","7837.28281972462","6781.63476127765","",
"Marshall Islands","MHL","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2405.01382921546","2371.09151966926","2432.07134017104","2291.56764046584","2307.4564519665","2367.5147108744","2426.7088499362","2710.83384042269","2686.6478413839","2986.63788711979","3159.16671469796","3482.72519350062","3956.44430290509","4064.9308904255","4224.67024973269","4509.62877397146","4661.31244821326","3460.38513268489","3561.84560782626","3701.81934667186","3807.92020705547","3945.61694831612","4101.94332127765","4182.40431623116","4292.34790825131","4116.447551392","",
"North Macedonia","MKD","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2002.60823974422","2123.59949556293","2277.93342702535","2186.43971013637","2078.5772024536","2074.43472603663","2166.49156517158","2501.12721566432","2462.36801554591","2478.93817046975","2473.15993078244","2583.27523502845","2723.73365406249","2891.3992835127","2789.73703519131","3070.75085267138","3138.61335614046","3197.07864070773","3220.0674942315","3247.18022872888","3431.86935293502","3635.80429554971","3838.22829005142","4113.42228883551","4111.87791232469","4405.62713268629","4560.44446434003","4386.86216245721","",
"Mali","MLI","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","403.229947808652","415.64007865616","427.967371284506","430.092717667621","451.095090734295","431.089943649087","461.280887208008","426.85588797399","437.098304118693","397.709811681313","408.786067346495","428.445427955931","434.270153896134","476.311419626973","482.161957156597","454.706770927882","490.434794405453","462.640810280236","518.114517124953","510.299492215186","521.941136391114","529.690795429427","520.205926048152","538.40874834831","563.832514945477","591.405966654681","608.002794872451","571.844046874406","565.728385807704","610.871287757644","640.526752686485","667.875217076263","652.348839235205","647.167117351773","684.044226577844","594.059297150915","",
"Malta","MLT","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132979.921007822","1744.11267350539","914.148790600389","953.035619787895","1040.79814848406","1059.54659776931","1090.56066650383","1152.09353981306","1229.60170300808","1295.38132904336","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1988.36380635954","1990.51434892747","1957.29512556512","2043.1370396411","2080.71536652246","2112.33631454803","2181.21852031298","2225.91427096167","2404.7588419085","2561.42453341508","2628.26798532354","2718.92073987888","2839.06858279427","2981.48974269952","3264.44282882151","3322.57423292947","3317.66644101486","3557.80449648518","3494.48253276103","3450.66301870205","3445.73487125956","3415.472584299","3202.32296697855","3369.9209781949","3368.70178498081","3252.44257297416","","","",
"Montenegro","MNE","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4482.99849642955","5063.46611219193","5399.41322360551","5223.22336097364","5242.92337182545","5412.41679251563","5297.07071810862","5624.7492654703","5736.1771990578","6040.25659035713","6209.42005706304","6685.66157903807","7073.97927599526","7433.30483229619","6122.96883465697","",
"Mongolia","MNG","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1884.6517350734","2161.09911174401","2707.26564607623","3029.65497020124","3056.36304634236","3032.91752725507","3096.86407380075","3018.16111267333","3321.65962499717","3552.11809572232","3197.04679609689","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.264320820937","131.175352623741","144.326474462793","150.194466862812","133.266793151135","164.478742290664","190.479095705371","207.692505699913","238.560486050462","224.681709629602","234.326580167522","227.638168502107","273.103255896137","300.286881913529","318.910608467696","334.511046142205","359.97919388094","381.820504059684","401.049092255464","390.732334863485","400.445075820779","423.524416226152","431.858539372085","446.953869705063","465.202260735069","459.367857377498","470.775119430545","465.214625082889","424.654000774634","419.949578062826","",
"Mauritania","MRT","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","1232.36498185446","1247.08764463421","1196.84473774991","1167.89372304564","1129.08480494554","1112.76815268487","1190.80595405449","1202.53048736437","1159.93146367629","1219.66819533521","1157.60114099553","1164.75578121041","989.410470624462","1028.07483990014","1000.94709467679","1146.65711766895","1166.12192834878","1092.08662202693","1172.13210777037","1192.97773997292","1110.57344888214","1020.27808827388","1086.741950941","1192.96590081512","1174.858048548","1234.04378585615","1262.83502406004","1213.93131219872","1193.52794153164","1285.53871933948","1341.32455273297","1493.86915950502","1442.326126631","1481.7110790122","1293.31633473032","1314.2858272636","1432.30747572605","1462.11219952605","1565.96168134499","1625.18995702893","1444.53194301648","",
"Mauritius","MUS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7145.6162213256","7494.87589823384","7246.42155343221","7182.92377698244","6799.61599160188","7012.1151492229","7448.23565753838","8029.40706109109","8319.3433039157","8664.62591230036","9091.82844391446","9467.93021785342","9964.6272195362","10325.7264751913","8246.34588026245","",
"Malawi","MWI","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","299.84524020315","","","","","","",
"Malaysia","MYS","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","1111.84503955464","1067.36060540327","970.437279065218","1033.05989403723","1296.13371827435","1120.42466145954","1309.54121624386","1373.21575262809","1515.38145833551","1444.62897074507","1560.95509619309","1781.66216207712","1582.96552301879","1693.2703174442","2073.42368505851","1878.81603677769","1543.9533015327","1547.30591875599","1778.66873188975","1833.66612280564","2079.37780333578","2334.29712999684","2492.53177138128","2815.97700123485","3043.75553390238","3420.47295604836","3730.81040352702","3885.29041189731","3376.90674799215","3505.42275060023","3736.90113857512","3706.47277108025","3959.3377987177","4175.07090221328","4614.26073960067","4873.80985364623","5194.75426016964","5575.61401528221","5967.20444579572","5759.23932865405","5894.98811649673","6329.24569269474","6413.55340161441","6585.6480031765","6811.01802782083","7079.3910930821","7312.5505430922","7560.3481652145","7591.82797591618","8072.29470888941","7614.28409631322","",
"North America","NAC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","21966.0920574297","22309.9043154882","23348.2868033077","24384.4431937426","23247.9347137519","22978.0320609571","23978.3031453525","24604.9155919283","25570.6839451479","25088.1885914212","24420.7208647361","25143.0593767094","25195.681996752","25660.0945997715","27465.1900044219","28382.3487276879","29087.0422293046","29857.8578731146","31336.2429942323","31664.8269154152","31626.5436888711","31308.4582925308","31855.8532628278","32099.3930815873","33164.401184593","33934.1994012353","34979.157812607","36426.4302264814","38068.9701661938","39219.7926374291","40415.5054388226","40341.4792805702","41035.9036292691","41236.1888148326","42457.698864332","43591.2354779919","44693.4256058438","44518.3888956203","42864.9753326939","41809.2891263982","43451.8404010321","44155.2762002799","45314.7466418241","45612.0157921026","46561.7170476223","47810.1179182478","47752.117938952","48827.7606404656","49656.1082185085","50445.9252148324","47841.8524107592","",
"Namibia","NAM","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1984.1064512501","2213.23468758177","2206.7384171202","2216.64523966705","2289.33663057582","2316.61741931925","2401.24627043157","2408.8207656997","2459.56421094211","2426.45895575298","2602.21498336401","2607.65551269038","2746.53660117655","2762.63815162589","2914.61045747712","2857.37723244706","3144.98987240095","3024.64193655013","3273.13364302205","3234.21675044942","3283.38013365032","3443.10311038282","3560.53375568188","3855.37759122614","4075.52399974022","4273.61688469615","4248.37344635332","4267.62402713334","4165.3899350617","4130.04524964864","3645.87590692362","",
"New Caledonia","NCL","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453.216166804471","447.246607152661","419.699044446381","421.314446595542","418.179408676758","433.145666070607","409.692195074404","403.006826223232","441.14645914331","428.914492302602","407.921811003961","433.303974377286","440.625690958525","432.829890059447","423.731088130806","438.032672058059","440.778653248754","434.545907142847","452.038397714743","440.997098872961","460.0158435275","452.93888830262","466.902900287335","472.226474084053","479.096123914166","492.809022929743","494.371537362563","495.585938193448","524.031776154018","528.542377409622","480.722985786066","",
"Nigeria","NGA","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","2631.24885140678","2224.49023969451","1704.43627269717","1423.52595769467","1445.50783172369","1324.01908314228","1218.05581578783","1327.65638132686","1241.23866175548","1334.76185446318","1449.67865882184","1487.29718896677","1215.96657354171","1195.93274422204","1276.57018545389","1372.85211165884","1381.67466431198","1305.56225172251","1382.23696189745","1434.02272922437","1600.43113966488","1815.44573590476","1904.64188173076","1860.70376353366","1960.53930233209","2241.27340363498","2262.32792059784","2080.5415285073","2222.96737938623","2252.26471478932","2126.73126866505","2373.81553415409","2336.43112975561","2420.7563246834","2299.91087320903","2080.63196250987","1988.75838558118","1964.53760985839","1895.1295314308","1969.84763551255","",
"Nicaragua","NIC","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","975.026821145943","1062.63797555115","1109.05975355203","1150.33064639783","1222.36951271123","1249.80981786774","1266.9435322066","1259.36057731348","1254.73535905274","1251.79633441465","1284.38339594474","1333.19246835883","1306.87457208522","1365.24349895692","1414.75705941321","1389.66208746036","1409.36472336305","1461.5202259707","1508.50526800784","1530.0190845075","1645.60940341635","1777.21101279496","1841.71846962473","1891.62824343533","1760.27017371167","1728.3899288435","1691.3446738974","",
"Netherlands","NLD","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","19464.9509789086","19820.6335858122","20351.3915987828","21526.023701809","21603.5506432055","21050.5737764794","22143.2802660908","22296.4288315606","22724.8416518769","22706.2943806147","22764.1145340693","22457.3551930219","22396.2399922704","22550.2880645225","23316.7549443857","23198.7833089558","23792.8295555735","23999.2702507286","24423.6976186653","25350.282794972","25737.8704232456","26367.2663285328","26348.2340017264","26633.3994519975","27596.426574644","28741.7136012139","29655.950841391","30890.2217403923","31966.3518920038","33747.6989088029","34926.7951143678","34612.083754764","34354.6335348565","34770.555150791","35030.5769333115","35046.4960196286","37162.1388021334","38021.4643442379","37139.315303581","36037.3195059225","36627.3255979151","37298.9824194705","36875.3274823641","36552.8557809221","36276.0143660032","37497.2188480432","37526.4463577029","39427.7392642421","40275.1590746076","40637.7971273495","37520.6077563056","",
"Norway","NOR","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","21498.1521958566","22758.6197276048","23312.3666661975","24630.4893498531","24942.9678772419","25198.9919908313","25644.5044248298","25850.5673613686","26127.194425764","26960.2029743438","28979.7216158853","30261.6091974817","30446.4830435845","30606.9631887118","32514.8738226941","34148.4933063469","33478.4281108297","32824.4321844037","31654.808468167","31164.8544043488","31297.6674414866","32885.5229883074","33274.9035860905","33949.3386066043","35460.6908784554","37248.2773692332","39171.0483648773","42425.0274866195","43071.4738958597","44225.3722725741","47298.3705978874","49054.1841629685","48108.027057751","48850.6763347296","52174.5076047338","56990.0801065651","60105.030589623","60963.9960415987","61907.7814573433","56595.102680971","58089.8679263393","58819.5427091592","60530.6420457198","61322.2233660061","62000.1472763808","61018.3041421329","59517.1418370323","60396.6476531767","61803.6700491451","59349.6214976007","55197.6226618382","",
"Nepal","NPL","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","569.453155755888","565.144493900789","573.764100140262","582.041995798046","594.015873848311","601.063836692461","611.175710577443","631.860866655023","660.017593741456","698.68240350653","741.153687037815","776.127530254811","793.227633880268","852.041601532372","856.560123395","832.176031541626","959.582165560411","1008.67545718672","1069.49088979421","991.979542476092","",
"Nauru","NRU","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","17383.8018545226","18415.3941827192","19864.5021713298","18712.7477754738","16942.1926047429","17213.8438827471","16488.8651573045","16695.9447445709","16907.7502421315","16825.0606122611","17394.6100253844","16928.2599554919","17505.4115444305","17640.3496126455","17419.3454318361","18761.3381509792","19254.6083876285","20088.6748916972","20134.6765992602","19733.2366062141","17745.4971334198","17828.3935920969","18790.8453082441","19805.7487315179","20427.1561895298","20494.5586085114","21054.4434392295","21411.5236419359","21943.456687377","22411.8887133426","23702.3459038669","24439.0463927271","25748.472056937","26197.3325060049","26225.7385515373","26248.3367817431","27510.7419805412","26047.7296599994","26998.1866045563","27479.9776474239","28600.8873921439","28924.925974109","30445.4853511179","31016.6679164625","31674.4044778062","32623.2057535535","33630.418396724","33768.2046184319","34719.2536546644","33048.6817072377","",
